nan nan
-70.046868	41.328940
-70.039828	41.335687
-70.038948	41.338034
-70.038361	41.338034
-70.038068	41.339501
-70.036894	41.340088
-70.035427	41.342728
-70.032494	41.348301
-70.032787	41.350648
-70.031320	41.351822
-70.031320	41.353288
-70.030147	41.355049
-70.029854	41.356809
-70.029267	41.357395
-70.029560	41.361796
-70.029560	41.363263
-70.028387	41.364143
-70.028387	41.368543
-70.029854	41.371476
-70.029854	41.372356
-70.030147	41.373530
-70.031027	41.373823
-70.031907	41.375877
-70.033667	41.376757
-70.038068	41.381450
-70.040121	41.381744
-70.040414	41.382917
-70.040121	41.383211
-70.044228	41.384384
-70.044521	41.384677
-70.046281	41.385264
-70.046575	41.385557
-70.049508	41.385851
-70.049508	41.386437
-70.051562	41.387318
-70.052735	41.387611
-70.054202	41.389958
-70.054202	41.391131
-70.055082	41.392305
-70.055375	41.393478
-70.055375	41.394065
-70.053909	41.395531
-70.053029	41.395531
-70.051562	41.395531
-70.049215	41.394945
-70.049215	41.394358
-70.047748	41.394065
-70.047162	41.393478
-70.045401	41.393185
-70.045401	41.392598
-70.043935	41.392011
-70.043055	41.391718
-70.043055	41.390838
-70.041881	41.390251
-70.040708	41.388784
-70.039534	41.388491
-70.038654	41.387904
-70.029854	41.378224
-70.028974	41.377930
-70.027800	41.375583
-70.026040	41.374117
-70.024867	41.372063
-70.022226	41.368543
-70.021640	41.367076
-70.020173	41.365609
-70.019880	41.364436
-70.018706	41.362382
-70.018413	41.361209
-70.016946	41.360329
-70.016653	41.359156
-70.015186	41.358275
-70.014893	41.356809
-70.013426	41.355342
-70.013132	41.353875
-70.011666	41.350355
-70.011959	41.350062
-70.010492	41.347715
-70.008439	41.346541
-70.006385	41.344781
-70.005505	41.343021
-70.005799	41.342141
-70.004918	41.340674
-69.999931	41.336567
nan nan
-70.285659	41.336274
-70.285659	41.336861
-70.286245	41.337154
-70.289766	41.337447
-70.291526	41.338327
-70.294459	41.338327
-70.295339	41.339207
-70.304433	41.338914
-70.305900	41.339794
-70.307367	41.340088
-70.310007	41.340088
-70.310594	41.339207
-70.312647	41.338914
-70.313234	41.338621
-70.313527	41.337447
-70.313527	41.332167
-70.311767	41.330113
-70.311180	41.327473
-70.311180	41.325713
-70.310594	41.325126
-70.309420	41.325126
-70.309127	41.324246
-70.307954	41.323366
-70.305900	41.323366
-70.305020	41.322486
-70.299153	41.322486
-70.298273	41.323073
-70.298273	41.324833
-70.298273	41.326006
-70.299446	41.326593
-70.304433	41.326593
-70.306780	41.327473
-70.308540	41.329820
-70.308834	41.332460
